asin,site,marketplace_domain,url,observer_postcode,observer_location,location_status,brand,product_line,category,title,current_price,currency,list_price,discount,coupon_or_promo,deal_badge,availability,rating,review_count,sold_by,ships_from,scrape_status,fetched_at
B0FD9GS6SH,DE,amazon.de,https://www.amazon.de/dp/B0FD9GS6SH,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi A5 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0FD9GXW2L,DE,amazon.de,https://www.amazon.de/dp/B0FD9GXW2L,10115,,location_not_captured,,清水壳-单壳,大孔透明壳,Samsung Galaxy S22 5G · 大孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0FD9H5FRM,DE,amazon.de,https://www.amazon.de/dp/B0FD9H5FRM,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,OPPO Reno 13 FS 5G / 13 F 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0FLXMF9XY,DE,amazon.de,https://www.amazon.de/dp/B0FLXMF9XY,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy  S25 FE · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0FMK423R3,DE,amazon.de,https://www.amazon.de/dp/B0FMK423R3,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi 15c 4G +欧版 173mm · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G47YFPR8,DE,amazon.de,https://www.amazon.de/dp/B0G47YFPR8,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Oppo Reno 14 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G4816Q6T,DE,amazon.de,https://www.amazon.de/dp/B0G4816Q6T,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi 15T Pro · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G481KDZN,DE,amazon.de,https://www.amazon.de/dp/B0G481KDZN,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi 15 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G481MX9W,DE,amazon.de,https://www.amazon.de/dp/B0G481MX9W,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Oppo A5 Pro · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G4826QXW,DE,amazon.de,https://www.amazon.de/dp/B0G4826QXW,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Realme C85 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G482SF31,DE,amazon.de,https://www.amazon.de/dp/B0G482SF31,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Realme C85 Pro · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G482YD17,DE,amazon.de,https://www.amazon.de/dp/B0G482YD17,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Nothing Phone 3A Pro · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G4835GNX,DE,amazon.de,https://www.amazon.de/dp/B0G4835GNX,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Oppo Reno 14 Pro · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G483DXMC,DE,amazon.de,https://www.amazon.de/dp/B0G483DXMC,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Honor Magic 8 Pro · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G483FV3N,DE,amazon.de,https://www.amazon.de/dp/B0G483FV3N,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Oppo A5 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G483Z8SD,DE,amazon.de,https://www.amazon.de/dp/B0G483Z8SD,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi 15T · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G484TFMS,DE,amazon.de,https://www.amazon.de/dp/B0G484TFMS,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Realme Note 60 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G484TNYC,DE,amazon.de,https://www.amazon.de/dp/B0G484TNYC,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Realme C71 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G484TWP6,DE,amazon.de,https://www.amazon.de/dp/B0G484TWP6,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A57 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G48581WY,DE,amazon.de,https://www.amazon.de/dp/B0G48581WY,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Oppo Reno 14 F 5G / OPPO Reno 14 FS · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G485BCDM,DE,amazon.de,https://www.amazon.de/dp/B0G485BCDM,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Realme 14 Pro Plus · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G485PKYM,DE,amazon.de,https://www.amazon.de/dp/B0G485PKYM,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A37 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G5524B7Q,DE,amazon.de,https://www.amazon.de/dp/B0G5524B7Q,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Motorola Edge 70 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G5624YSP,DE,amazon.de,https://www.amazon.de/dp/B0G5624YSP,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Motorola Edge 50 Neo / Edge 60 Neo · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G56GB19K,DE,amazon.de,https://www.amazon.de/dp/B0G56GB19K,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Motorola Edge 60 Pro · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G56PSS61,DE,amazon.de,https://www.amazon.de/dp/B0G56PSS61,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Motorola Edge 50 Fusion · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G56SHJQT,DE,amazon.de,https://www.amazon.de/dp/B0G56SHJQT,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Motorola Edge 60 / 60 Fusion · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G64J3FQ8,DE,amazon.de,https://www.amazon.de/dp/B0G64J3FQ8,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,iPhone 17 Pro · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G64PR2GC,DE,amazon.de,https://www.amazon.de/dp/B0G64PR2GC,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,iPhone 17 Pro Max · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G7DG81SD,DE,amazon.de,https://www.amazon.de/dp/B0G7DG81SD,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy S26 Plus/S26+ 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G7DR2S6M,DE,amazon.de,https://www.amazon.de/dp/B0G7DR2S6M,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy S26 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0G7DTGLVX,DE,amazon.de,https://www.amazon.de/dp/B0G7DTGLVX,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy S26Ultra · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GXXSSDW3,DE,amazon.de,https://www.amazon.de/dp/B0GXXSSDW3,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,OPPO Reno 15 国际版 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GXXT4Y4G,DE,amazon.de,https://www.amazon.de/dp/B0GXXT4Y4G,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Honor 400 Smart · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GXXVLFG7,DE,amazon.de,https://www.amazon.de/dp/B0GXXVLFG7,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,OPPO Reno 15 FS 5G / 15 F 5G 国外版 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GXXXQY64,DE,amazon.de,https://www.amazon.de/dp/B0GXXXQY64,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi Note 15 Pro Plus 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GXXY1PL6,DE,amazon.de,https://www.amazon.de/dp/B0GXXY1PL6,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi Note 15 Pro 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GXXY72BM,DE,amazon.de,https://www.amazon.de/dp/B0GXXY72BM,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,OPPO Reno 15 Pro 5G 国际版 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GXXY7SZ1,DE,amazon.de,https://www.amazon.de/dp/B0GXXY7SZ1,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi Note 15 Pro 4G 国外版 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GXXZ97PP,DE,amazon.de,https://www.amazon.de/dp/B0GXXZ97PP,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Honor Magic 8 Lite · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GXXZRC17,DE,amazon.de,https://www.amazon.de/dp/B0GXXZRC17,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi 17 Ultra · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GXY3PN7P,DE,amazon.de,https://www.amazon.de/dp/B0GXY3PN7P,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Honor 400 Pro 国外版 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GXY84WNB,DE,amazon.de,https://www.amazon.de/dp/B0GXY84WNB,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Google Pixel 10a · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GXYCW6FF,DE,amazon.de,https://www.amazon.de/dp/B0GXYCW6FF,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi Note 15 4G 国外版 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0GXYCW6FK,DE,amazon.de,https://www.amazon.de/dp/B0GXYCW6FK,10115,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi 17 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0CLJCRGT2,FR,amazon.fr,https://www.amazon.fr/dp/B0CLJCRGT2,06200,Deliver to 06200‌,location_ok,Tentoki,清水壳-单壳,精孔透明壳,"Tentoki Case for Huawei P30 Pro, [Built-in Air Cushion] Anti-Yellowing Soft TPU Bumper Protective Case for Huawei P30 Pro, Transparent",7.50,EUR,7.89,-5%,,€7.50 with 5 percent savings -5% €7.50,In stock,4.6,1346,Together Sell,Amazon Amazon Dispatches from Amazon,ok_browser,2026-06-09T07:00:40.273Z
B0DCBQWF2V,FR,amazon.fr,https://www.amazon.fr/dp/B0DCBQWF2V,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Honor Magic 6 Lite 5G /Honor X9b · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DCBRK34F,FR,amazon.fr,https://www.amazon.fr/dp/B0DCBRK34F,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Honor 90 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DCBVG4PP,FR,amazon.fr,https://www.amazon.fr/dp/B0DCBVG4PP,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Honor Magic 5 Lite 5G / X9a · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DQP5FN7L,FR,amazon.fr,https://www.amazon.fr/dp/B0DQP5FN7L,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Honor 200 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRC2C9XG,FR,amazon.fr,https://www.amazon.fr/dp/B0DRC2C9XG,06200,,location_not_captured,,清水壳-单壳,大孔透明壳,Samsung Galaxy S24 Utrl 5G · 大孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRC4GQ31,FR,amazon.fr,https://www.amazon.fr/dp/B0DRC4GQ31,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Honor 200 Pro 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRWWBVS1,FR,amazon.fr,https://www.amazon.fr/dp/B0DRWWBVS1,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A16 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRWX9HYQ,FR,amazon.fr,https://www.amazon.fr/dp/B0DRWX9HYQ,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi Note 12 PRO 5G / Poco X5 Pro 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRWYL5Z6,FR,amazon.fr,https://www.amazon.fr/dp/B0DRWYL5Z6,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Google Pixel 8 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX13GRB,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX13GRB,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Honor 200 Smart · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX4HC12,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX4HC12,06200,,location_not_captured,,清水壳-单壳,大孔透明壳,Samsung Galaxy S24+ / S24Plus · 大孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX54JWR,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX54JWR,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Google Pixel 7a · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX5QDSC,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX5QDSC,06200,,location_not_captured,,清水壳-单壳,大孔透明壳,Google Pixel 7 · 大孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX64YX6,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX64YX6,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Google Pixel 9 Pro XL · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX64ZS1,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX64ZS1,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi Note 12 4G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX6J7J3,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX6J7J3,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Honor 200 Lite 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX6K3FX,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX6K3FX,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A25 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX6K56G,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX6K56G,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi 13T / Xiaomi 13T Pro · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX6NGVK,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX6NGVK,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi Note 11 4G / Redmi Note 11S 4G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX6NQFW,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX6NQFW,06200,,location_not_captured,,清水壳-单壳,大孔透明壳,Samsung Galaxy S24 5G · 大孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX6YS4J,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX6YS4J,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi A3 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX6ZHY9,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX6ZHY9,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy  A15 5G / A15 4G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX6ZP1V,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX6ZP1V,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Honor 70 Lite 5G / Honor X8 5G / Honor X6 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX7122C,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX7122C,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi Note 13 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX78Z9Q,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX78Z9Q,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi 14c 4G/5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX79GY6,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX79GY6,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Google Pixel 8a · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX7J29N,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX7J29N,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A05S 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX7JH4L,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX7JH4L,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi Note 13 4G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX7K2DX,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX7K2DX,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung A54 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX7MTDV,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX7MTDV,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi 14t 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX7T88P,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX7T88P,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung A23 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX7TGLQ,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX7TGLQ,06200,,location_not_captured,,清水壳-单壳,大孔透明壳,Samsung Galaxy S23 5G · 大孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX7VFNH,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX7VFNH,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A55 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX7VXYS,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX7VXYS,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A14 4G / 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX83R63,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX83R63,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy S23 FE 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX84QYR,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX84QYR,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi A1 4G / Redmi A2 4G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX86ZPZ,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX86ZPZ,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi 14t Pro 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX88PLN,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX88PLN,06200,,location_not_captured,,清水壳-单壳,大孔透明壳,Google Pixel 9 / 9 Pro · 大孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX88RMM,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX88RMM,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Google Pixel 8 Pro · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX8GRCJ,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX8GRCJ,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A35 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX8WCG2,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX8WCG2,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A12-5G / M12 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX92QZL,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX92QZL,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,OPPO Reno 12 FS 5G / OPPO Reno 12 F 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX9BQNW,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX9BQNW,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A13 4G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX9DBKT,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX9DBKT,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy S24 FE · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX9F9Z3,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX9F9Z3,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy S21 FE 5G /4G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX9F9ZC,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX9F9ZC,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi Note 13 Pro 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX9QKZ3,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX9QKZ3,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Samsung Galaxy A34 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DRX9S8M7,FR,amazon.fr,https://www.amazon.fr/dp/B0DRX9S8M7,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi 13C / Poco C65 · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DS61BNZ3,FR,amazon.fr,https://www.amazon.fr/dp/B0DS61BNZ3,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi Note 14 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DS63XHYX,FR,amazon.fr,https://www.amazon.fr/dp/B0DS63XHYX,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi Note 14 Pro 5G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
B0DS65V985,FR,amazon.fr,https://www.amazon.fr/dp/B0DS65V985,06200,,location_not_captured,,清水壳-单壳,精孔透明壳,Xiaomi Redmi Note 14 Pro 4G · 精孔透明壳 · 单壳,,EUR,,,,,,,,,,pending_manual,2026-06-09T06:34:05.964Z
